event_name,event_date,source_scope,source_event_id,round_group,confirmed_procedure,pool
Asian Continental Championships - Tehran (IRI) 2017,2017-09-18,IFSC,1004,Qualification,Onsight,Boulder_Women
Asian Continental Championships - Tehran (IRI) 2017,2017-09-18,IFSC,1004,Qualification,Onsight,Boulder_Men
Asian Continental Championships - Tehran (IRI) 2017,2017-09-18,IFSC,1004,Semi-final,Onsight,Boulder_Women
Asian Continental Championships - Tehran (IRI) 2017,2017-09-18,IFSC,1004,Semi-final,Onsight,Boulder_Men
Asian Continental Championships - Tehran (IRI) 2017,2017-09-18,IFSC,1004,Final,Onsight,Boulder_Women
Asian Continental Championships - Tehran (IRI) 2017,2017-09-18,IFSC,1004,Final,Onsight,Boulder_Men
European Youth Championships (B) - Slany (CZE) 2017,2017-09-15,IFSC,1021,Qualification,Flash,Boulder_Women
European Youth Championships (B) - Slany (CZE) 2017,2017-09-15,IFSC,1021,Qualification,Flash,Boulder_Men
European Youth Championships (B) - Slany (CZE) 2017,2017-09-15,IFSC,1021,Final,Onsight,Boulder_Women
European Youth Championships (B) - Slany (CZE) 2017,2017-09-15,IFSC,1021,Final,Onsight,Boulder_Men
Sächsischer Jugendcup 2017 - Wk4 Bouldern in Dresden Mandala,2017-09-02,DIGITALROCK,6649,Final,Onsight,Boulder_Women
Sächsischer Jugendcup 2017 - Wk4 Bouldern in Dresden Mandala,2017-09-02,DIGITALROCK,6649,Final,Onsight,Boulder_Men
IFSC Youth World Championships - Innsbruck (AUT) - 2017,2017-08-30,IFSC,998,Qualification,Flash,Boulder_Women
IFSC Youth World Championships - Innsbruck (AUT) - 2017,2017-08-30,IFSC,998,Qualification,Flash,Boulder_Men
IFSC Youth World Championships - Innsbruck (AUT) - 2017,2017-08-30,IFSC,998,Semi-final,Onsight,Boulder_Women
IFSC Youth World Championships - Innsbruck (AUT) - 2017,2017-08-30,IFSC,998,Semi-final,Onsight,Boulder_Men
IFSC Youth World Championships - Innsbruck (AUT) - 2017,2017-08-30,IFSC,998,Final,Onsight,Boulder_Women
IFSC Youth World Championships - Innsbruck (AUT) - 2017,2017-08-30,IFSC,998,Final,Onsight,Boulder_Men
European Championship (B) - Munich (GER) 2017 ,2017-08-18,IFSC,1009,Qualification,Onsight,Boulder_Women
European Championship (B) - Munich (GER) 2017 ,2017-08-18,IFSC,1009,Qualification,Onsight,Boulder_Men
European Championship (B) - Munich (GER) 2017 ,2017-08-18,IFSC,1009,Final,Onsight,Boulder_Women
European Championship (B) - Munich (GER) 2017 ,2017-08-18,IFSC,1009,Final,Onsight,Boulder_Men
IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,2017-08-18,IFSC,992,Qualification,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,2017-08-18,IFSC,992,Qualification,Onsight,Boulder_Men
IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,2017-08-18,IFSC,992,Semi-final,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,2017-08-18,IFSC,992,Semi-final,Onsight,Boulder_Men
IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,2017-08-18,IFSC,992,Final,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,2017-08-18,IFSC,992,Final,Onsight,Boulder_Men
European Youth Cup (B) - Sofia (BUL) 2017,2017-08-05,IFSC,1018,Qualification,Flash,Boulder_Women
European Youth Cup (B) - Sofia (BUL) 2017,2017-08-05,IFSC,1018,Qualification,Flash,Boulder_Men
European Youth Cup (B) - Sofia (BUL) 2017,2017-08-05,IFSC,1018,Final,Onsight,Boulder_Women
European Youth Cup (B) - Sofia (BUL) 2017,2017-08-05,IFSC,1018,Final,Onsight,Boulder_Men
Bayerische Jugendmeisterschaft Bouldern Jugend C und B 2017- E4 Nürnberg,2017-07-29,DIGITALROCK,6511,Final,Onsight,Boulder_Women
Bayerische Jugendmeisterschaft Bouldern Jugend C und B 2017- E4 Nürnberg,2017-07-29,DIGITALROCK,6511,Final,Onsight,Boulder_Men
The World Games 2017 - Wroclaw (POL) 2017,2017-07-21,IFSC,1028,Qualification,Onsight,Boulder_Women
The World Games 2017 - Wroclaw (POL) 2017,2017-07-21,IFSC,1028,Qualification,Onsight,Boulder_Men
The World Games 2017 - Wroclaw (POL) 2017,2017-07-21,IFSC,1028,Final,Onsight,Boulder_Women
The World Games 2017 - Wroclaw (POL) 2017,2017-07-21,IFSC,1028,Final,Onsight,Boulder_Men
European Youth Cup (B) - L'Argentière (FRA) 2017 ,2017-07-18,IFSC,1017,Qualification,Flash,Boulder_Women
European Youth Cup (B) - L'Argentière (FRA) 2017 ,2017-07-18,IFSC,1017,Qualification,Flash,Boulder_Men
European Youth Cup (B) - L'Argentière (FRA) 2017 ,2017-07-18,IFSC,1017,Final,Onsight,Boulder_Women
European Youth Cup (B) - L'Argentière (FRA) 2017 ,2017-07-18,IFSC,1017,Final,Onsight,Boulder_Men
Qualifikation Bayerische Meisterschaft München Freimann Bouldern,2017-07-15,DIGITALROCK,6939,Final,Onsight,Boulder_Women
Qualifikation Bayerische Meisterschaft München Freimann Bouldern,2017-07-15,DIGITALROCK,6939,Final,Onsight,Boulder_Men
Asian Youth Championships - Singapore (SGP) 2017,2017-07-05,IFSC,1007,Qualification,Flash,Boulder_Women
Asian Youth Championships - Singapore (SGP) 2017,2017-07-05,IFSC,1007,Qualification,Flash,Boulder_Men
Asian Youth Championships - Singapore (SGP) 2017,2017-07-05,IFSC,1007,Final,Onsight,Boulder_Women
Asian Youth Championships - Singapore (SGP) 2017,2017-07-05,IFSC,1007,Final,Onsight,Boulder_Men
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2017-06-24,IFSC,990,Qualification,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2017-06-24,IFSC,990,Qualification,Onsight,Boulder_Men
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2017-06-24,IFSC,990,Semi-final,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2017-06-24,IFSC,990,Semi-final,Onsight,Boulder_Men
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2017-06-24,IFSC,990,Final,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2017-06-24,IFSC,990,Final,Onsight,Boulder_Men
Mammut Youth Climbing Cup MYCC 2017 (Boulder) - O'Bloc Ostermundigen ,2017-06-17,SAC-CAS,506,Qualification,Flash,Boulder_Women
Mammut Youth Climbing Cup MYCC 2017 (Boulder) - O'Bloc Ostermundigen ,2017-06-17,SAC-CAS,506,Qualification,Flash,Boulder_Men
Mammut Youth Climbing Cup MYCC 2017 (Boulder) - O'Bloc Ostermundigen ,2017-06-17,SAC-CAS,506,Final,Onsight,Boulder_Women
Mammut Youth Climbing Cup MYCC 2017 (Boulder) - O'Bloc Ostermundigen ,2017-06-17,SAC-CAS,506,Final,Onsight,Boulder_Men
IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017-06-09,IFSC,989,Qualification,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017-06-09,IFSC,989,Qualification,Onsight,Boulder_Men
IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017-06-09,IFSC,989,Semi-final,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017-06-09,IFSC,989,Semi-final,Onsight,Boulder_Men
IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017-06-09,IFSC,989,Final,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017-06-09,IFSC,989,Final,Onsight,Boulder_Men
"3. Deutscher Jugendcup 2017 (B) - Zweibrücken, Camp4 Kletterzentrum",2017-05-20,DIGITALROCK,6345,Final,Onsight,Boulder_Men
"3. Deutscher Jugendcup 2017 (B) - Zweibrücken, Camp4 Kletterzentrum",2017-05-20,DIGITALROCK,6345,Final,Onsight,Boulder_Women
European Youth Cup (B) - Soure (POR) 2017,2017-05-20,IFSC,1012,Qualification,Flash,Boulder_Women
European Youth Cup (B) - Soure (POR) 2017,2017-05-20,IFSC,1012,Qualification,Flash,Boulder_Men
European Youth Cup (B) - Soure (POR) 2017,2017-05-20,IFSC,1012,Final,Onsight,Boulder_Women
European Youth Cup (B) - Soure (POR) 2017,2017-05-20,IFSC,1012,Final,Onsight,Boulder_Men
Rheintal Cup - Sparta Bouldercup (B)  2017,2017-05-20,SAC-CAS,502,Qualification,Unknown,Boulder_Women
Rheintal Cup - Sparta Bouldercup (B)  2017,2017-05-20,SAC-CAS,502,Qualification,Unknown,Boulder_Men
Rheintal Cup - Sparta Bouldercup (B)  2017,2017-05-20,SAC-CAS,502,Final,Unknown,Boulder_Women
Rheintal Cup - Sparta Bouldercup (B)  2017,2017-05-20,SAC-CAS,502,Final,Unknown,Boulder_Men
Bächli Swiss Climbing Cup BSCC 2017 (Boulder) - SAC Boulder-Schweizermeisterschaft B2 Pratteln ,2017-05-13,SAC-CAS,500,Qualification,Unknown,Boulder_Women
Bächli Swiss Climbing Cup BSCC 2017 (Boulder) - SAC Boulder-Schweizermeisterschaft B2 Pratteln ,2017-05-13,SAC-CAS,500,Qualification,Unknown,Boulder_Men
Bächli Swiss Climbing Cup BSCC 2017 (Boulder) - SAC Boulder-Schweizermeisterschaft B2 Pratteln ,2017-05-13,SAC-CAS,500,Final,Unknown,Boulder_Women
Bächli Swiss Climbing Cup BSCC 2017 (Boulder) - SAC Boulder-Schweizermeisterschaft B2 Pratteln ,2017-05-13,SAC-CAS,500,Final,Unknown,Boulder_Men
Westdeutsche Meisterschaft Bouldern 2017 - Jugend - Studio Bloc Pfungstadt,2017-05-07,DIGITALROCK,6956,Final,Onsight,Boulder_Men
Westdeutsche Meisterschaft Bouldern 2017 - Jugend - Studio Bloc Pfungstadt,2017-05-07,DIGITALROCK,6956,Final,Onsight,Boulder_Women
"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017",2017-05-06,IFSC,988,Qualification,Onsight,Boulder_Women
"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017",2017-05-06,IFSC,988,Qualification,Onsight,Boulder_Men
"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017",2017-05-06,IFSC,988,Semi-final,Onsight,Boulder_Women
"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017",2017-05-06,IFSC,988,Semi-final,Onsight,Boulder_Men
"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017",2017-05-06,IFSC,988,Final,Onsight,Boulder_Women
"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017",2017-05-06,IFSC,988,Final,Onsight,Boulder_Men
European Youth Cup (B) - Graz (AUT) 2017 ,2017-04-29,IFSC,1010,Qualification,Flash,Boulder_Women
European Youth Cup (B) - Graz (AUT) 2017 ,2017-04-29,IFSC,1010,Qualification,Flash,Boulder_Men
European Youth Cup (B) - Graz (AUT) 2017 ,2017-04-29,IFSC,1010,Final,Onsight,Boulder_Women
European Youth Cup (B) - Graz (AUT) 2017 ,2017-04-29,IFSC,1010,Final,Onsight,Boulder_Men
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2017-04-29,IFSC,987,Qualification,Onsight,Boulder_Women
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2017-04-29,IFSC,987,Qualification,Onsight,Boulder_Men
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2017-04-29,IFSC,987,Semi-final,Onsight,Boulder_Women
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2017-04-29,IFSC,987,Semi-final,Onsight,Boulder_Men
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2017-04-29,IFSC,987,Final,Onsight,Boulder_Women
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2017-04-29,IFSC,987,Final,Onsight,Boulder_Men
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017-04-22,IFSC,986,Qualification,Onsight,Boulder_Women
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017-04-22,IFSC,986,Qualification,Onsight,Boulder_Men
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017-04-22,IFSC,986,Semi-final,Onsight,Boulder_Women
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017-04-22,IFSC,986,Semi-final,Onsight,Boulder_Men
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017-04-22,IFSC,986,Final,Onsight,Boulder_Women
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2017-04-22,IFSC,986,Final,Onsight,Boulder_Men
Offene Bouldermeisterschaft Rheinland-Pfalz 2017 - RockTown Kaiserslautern,2017-04-22,DIGITALROCK,6669,Final,Onsight,Boulder_Women
Offene Bouldermeisterschaft Rheinland-Pfalz 2017 - RockTown Kaiserslautern,2017-04-22,DIGITALROCK,6669,Final,Onsight,Boulder_Men
Mammut Youth Climbing Cup MYCC 2017 (Boulder) - SAC Boulder-SM Haslital Mountain Festival Meiringen,2017-04-09,SAC-CAS,497,Qualification,Flash,Boulder_Women
Mammut Youth Climbing Cup MYCC 2017 (Boulder) - SAC Boulder-SM Haslital Mountain Festival Meiringen,2017-04-09,SAC-CAS,497,Qualification,Flash,Boulder_Men
Mammut Youth Climbing Cup MYCC 2017 (Boulder) - SAC Boulder-SM Haslital Mountain Festival Meiringen,2017-04-09,SAC-CAS,497,Final,Onsight,Boulder_Women
Mammut Youth Climbing Cup MYCC 2017 (Boulder) - SAC Boulder-SM Haslital Mountain Festival Meiringen,2017-04-09,SAC-CAS,497,Final,Onsight,Boulder_Men
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,2017-04-07,IFSC,985,Qualification,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,2017-04-07,IFSC,985,Qualification,Onsight,Boulder_Men
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,2017-04-07,IFSC,985,Semi-final,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,2017-04-07,IFSC,985,Semi-final,Onsight,Boulder_Men
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,2017-04-07,IFSC,985,Final,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,2017-04-07,IFSC,985,Final,Onsight,Boulder_Men
"2. Deutscher Jugendcup 2017 (B) - Hannover, escaladrome",2017-04-01,DIGITALROCK,6341,Final,Onsight,Boulder_Men
"2. Deutscher Jugendcup 2017 (B) - Hannover, escaladrome",2017-04-01,DIGITALROCK,6341,Final,Onsight,Boulder_Women
Offene Sächsische Landesmeisterschaft 2017 Bouldern in Leipzig,2017-03-25,DIGITALROCK,6661,Final,Onsight,Boulder_Women
Offene Sächsische Landesmeisterschaft 2017 Bouldern in Leipzig,2017-03-25,DIGITALROCK,6661,Final,Onsight,Boulder_Men
BaWü Jugendcup Bouldern - Heilbronn,2017-03-11,DIGITALROCK,6473,Final,Onsight,Boulder_Women
BaWü Jugendcup Bouldern - Heilbronn,2017-03-11,DIGITALROCK,6473,Final,Onsight,Boulder_Men
Offene Berliner Landesmeisterschaft Bouldern - Berlin 2017,2017-03-11,DIGITALROCK,6877,Final,Onsight,Boulder_Women
Offene Berliner Landesmeisterschaft Bouldern - Berlin 2017,2017-03-11,DIGITALROCK,6877,Final,Onsight,Boulder_Men
Sächsischer Jugendcup 2017-Wk1 Bouldern in Dresden Messehalle,2017-03-11,DIGITALROCK,6637,Final,Onsight,Boulder_Women
Sächsischer Jugendcup 2017-Wk1 Bouldern in Dresden Messehalle,2017-03-11,DIGITALROCK,6637,Final,Onsight,Boulder_Men
"1. Deutscher Jugendcup 2017 (B) - Dresden, Mandala",2017-03-04,DIGITALROCK,6337,Final,Onsight,Boulder_Men
"1. Deutscher Jugendcup 2017 (B) - Dresden, Mandala",2017-03-04,DIGITALROCK,6337,Final,Onsight,Boulder_Women
Bächli Swiss Climbing Cup BSCC 2017 (Boulder) - Minimum Zürich,2017-03-04,SAC-CAS,493,Qualification,Unknown,Boulder_Women
Bächli Swiss Climbing Cup BSCC 2017 (Boulder) - Minimum Zürich,2017-03-04,SAC-CAS,493,Qualification,Unknown,Boulder_Men
Bächli Swiss Climbing Cup BSCC 2017 (Boulder) - Minimum Zürich,2017-03-04,SAC-CAS,493,Final,Unknown,Boulder_Women
Bächli Swiss Climbing Cup BSCC 2017 (Boulder) - Minimum Zürich,2017-03-04,SAC-CAS,493,Final,Unknown,Boulder_Men
Norddeutsche Meisterschaft – Bouldern 2017 Greifhaus Braunschweig,2017-02-18,DIGITALROCK,6753,Final,Onsight,Boulder_Women
Norddeutsche Meisterschaft – Bouldern 2017 Greifhaus Braunschweig,2017-02-18,DIGITALROCK,6753,Final,Onsight,Boulder_Men
BaWü Jugendcup Bouldern - Tübingen,2017-02-11,DIGITALROCK,6493,Final,Onsight,Boulder_Women
BaWü Jugendcup Bouldern - Tübingen,2017-02-11,DIGITALROCK,6493,Final,Onsight,Boulder_Men
Offene NRW-Landesmeisterschaft Bouldern 2017 - 2. Quali zur WDM (B) - Stuntwerk Köln,2017-02-11,DIGITALROCK,6701,Final,Onsight,Boulder_Women
Offene NRW-Landesmeisterschaft Bouldern 2017 - 2. Quali zur WDM (B) - Stuntwerk Köln,2017-02-11,DIGITALROCK,6701,Final,Onsight,Boulder_Men
Qualifikation Bayerische Meisterschaft im Rahmen des Coburger Bouldercups,2017-02-11,DIGITALROCK,6857,Final,Onsight,Boulder_Women
Qualifikation Bayerische Meisterschaft im Rahmen des Coburger Bouldercups,2017-02-11,DIGITALROCK,6857,Final,Onsight,Boulder_Men
Regionale Hessische Bouldermeisterschaft - 1. Quali zur WDM (B) - Frankfurt 2017,2017-02-04,DIGITALROCK,6623,Final,Onsight,Boulder_Women
Regionale Hessische Bouldermeisterschaft - 1. Quali zur WDM (B) - Frankfurt 2017,2017-02-04,DIGITALROCK,6623,Final,Onsight,Boulder_Men
Westdeutsche Meisterschaft 2016 (Teil Bouldern),2016-11-19,DIGITALROCK,6281,Final,Onsight,Boulder_Women
Westdeutsche Meisterschaft 2016 (Teil Bouldern),2016-11-19,DIGITALROCK,6281,Final,Onsight,Boulder_Men
"Zürcher Klettermeisterschaft - Minimum, Zürich (Boulder) 2016",2016-11-12,SAC-CAS,475,Qualification,Unknown,Boulder_Women
"Zürcher Klettermeisterschaft - Minimum, Zürich (Boulder) 2016",2016-11-12,SAC-CAS,475,Qualification,Unknown,Boulder_Men
"Zürcher Klettermeisterschaft - Minimum, Zürich (Boulder) 2016",2016-11-12,SAC-CAS,475,Final,Unknown,Boulder_Women
"Zürcher Klettermeisterschaft - Minimum, Zürich (Boulder) 2016",2016-11-12,SAC-CAS,475,Final,Unknown,Boulder_Men
IFSC World Youth Championships - Guangzhou (CHN) - 2016,2016-11-07,IFSC,953,Qualification,Flash,Boulder_Women
IFSC World Youth Championships - Guangzhou (CHN) - 2016,2016-11-07,IFSC,953,Semi-final,Onsight,Boulder_Women
IFSC World Youth Championships - Guangzhou (CHN) - 2016,2016-11-07,IFSC,953,Semi-final,Onsight,Boulder_Men
IFSC World Youth Championships - Guangzhou (CHN) - 2016,2016-11-07,IFSC,953,Final,Onsight,Boulder_Women
IFSC World Youth Championships - Guangzhou (CHN) - 2016,2016-11-07,IFSC,953,Final,Onsight,Boulder_Men
"Offene Sächsische Landesmeisterschaft Bouldern in Dresden, Senioren, Jugend A/B/C",2016-10-22,DIGITALROCK,5834,Final,Onsight,Boulder_Women
"Offene Sächsische Landesmeisterschaft Bouldern in Dresden, Senioren, Jugend A/B/C",2016-10-22,DIGITALROCK,5834,Final,Onsight,Boulder_Men
World University Championships - Shanghai (CHN) 2016,2016-10-12,IFSC,973,Qualification,Onsight,Boulder_Women
World University Championships - Shanghai (CHN) 2016,2016-10-12,IFSC,973,Qualification,Onsight,Boulder_Men
World University Championships - Shanghai (CHN) 2016,2016-10-12,IFSC,973,Semi-final,Onsight,Boulder_Women
World University Championships - Shanghai (CHN) 2016,2016-10-12,IFSC,973,Semi-final,Onsight,Boulder_Men
World University Championships - Shanghai (CHN) 2016,2016-10-12,IFSC,973,Final,Onsight,Boulder_Women
World University Championships - Shanghai (CHN) 2016,2016-10-12,IFSC,973,Final,Onsight,Boulder_Men
Asian Youth Championship - Tehran (IRI) 2016,2016-09-26,IFSC,959,Qualification,Flash,Boulder_Women
Asian Youth Championship - Tehran (IRI) 2016,2016-09-26,IFSC,959,Qualification,Flash,Boulder_Men
Asian Youth Championship - Tehran (IRI) 2016,2016-09-26,IFSC,959,Final,Onsight,Boulder_Women
Asian Youth Championship - Tehran (IRI) 2016,2016-09-26,IFSC,959,Final,Onsight,Boulder_Men
IFSC Climbing World Championships - Paris (FRA) 2016,2016-09-14,IFSC,950,Qualification,Onsight,Boulder_Women
IFSC Climbing World Championships - Paris (FRA) 2016,2016-09-14,IFSC,950,Qualification,Onsight,Boulder_Men
IFSC Climbing World Championships - Paris (FRA) 2016,2016-09-14,IFSC,950,Semi-final,Onsight,Boulder_Women
IFSC Climbing World Championships - Paris (FRA) 2016,2016-09-14,IFSC,950,Semi-final,Onsight,Boulder_Men
IFSC Climbing World Championships - Paris (FRA) 2016,2016-09-14,IFSC,950,Final,Onsight,Boulder_Women
IFSC Climbing World Championships - Paris (FRA) 2016,2016-09-14,IFSC,950,Final,Onsight,Boulder_Men
IFSC Climbing Worldcup (B) - Munich (GER) 2016,2016-08-12,IFSC,947,Qualification,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Munich (GER) 2016,2016-08-12,IFSC,947,Qualification,Onsight,Boulder_Men
IFSC Climbing Worldcup (B) - Munich (GER) 2016,2016-08-12,IFSC,947,Semi-final,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Munich (GER) 2016,2016-08-12,IFSC,947,Semi-final,Onsight,Boulder_Men
IFSC Climbing Worldcup (B) - Munich (GER) 2016,2016-08-12,IFSC,947,Final,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Munich (GER) 2016,2016-08-12,IFSC,947,Final,Onsight,Boulder_Men
European Youth Championships (B) - Langenfeld (AUT) 2016 ,2016-08-04,IFSC,966,Qualification,Flash,Boulder_Women
European Youth Championships (B) - Langenfeld (AUT) 2016 ,2016-08-04,IFSC,966,Qualification,Flash,Boulder_Men
European Youth Championships (B) - Langenfeld (AUT) 2016 ,2016-08-04,IFSC,966,Final,Onsight,Boulder_Women
European Youth Championships (B) - Langenfeld (AUT) 2016 ,2016-08-04,IFSC,966,Final,Onsight,Boulder_Men
Asian Continental Championship - Duyun (CHN) 2016,2016-08-03,IFSC,958,Qualification,Onsight,Boulder_Women
Asian Continental Championship - Duyun (CHN) 2016,2016-08-03,IFSC,958,Qualification,Onsight,Boulder_Men
Asian Continental Championship - Duyun (CHN) 2016,2016-08-03,IFSC,958,Semi-final,Onsight,Boulder_Men
Asian Continental Championship - Duyun (CHN) 2016,2016-08-03,IFSC,958,Final,Onsight,Boulder_Women
Asian Continental Championship - Duyun (CHN) 2016,2016-08-03,IFSC,958,Final,Onsight,Boulder_Men
European Youth Cup (B) - L'Argentière (FRA) 2016 ,2016-07-26,IFSC,965,Qualification,Flash,Boulder_Women
European Youth Cup (B) - L'Argentière (FRA) 2016 ,2016-07-26,IFSC,965,Qualification,Flash,Boulder_Men
European Youth Cup (B) - L'Argentière (FRA) 2016 ,2016-07-26,IFSC,965,Final,Onsight,Boulder_Women
European Youth Cup (B) - L'Argentière (FRA) 2016 ,2016-07-26,IFSC,965,Final,Onsight,Boulder_Men
European Youth Cup (B) - Warsaw (POL) 2016 ,2016-07-02,IFSC,964,Qualification,Flash,Boulder_Women
European Youth Cup (B) - Warsaw (POL) 2016 ,2016-07-02,IFSC,964,Qualification,Flash,Boulder_Men
European Youth Cup (B) - Warsaw (POL) 2016 ,2016-07-02,IFSC,964,Final,Onsight,Boulder_Women
European Youth Cup (B) - Warsaw (POL) 2016 ,2016-07-02,IFSC,964,Final,Onsight,Boulder_Men
European Youth Cup (B) - Graz (AUT) 2016 ,2016-06-18,IFSC,963,Qualification,Flash,Boulder_Women
European Youth Cup (B) - Graz (AUT) 2016 ,2016-06-18,IFSC,963,Qualification,Flash,Boulder_Men
European Youth Cup (B) - Graz (AUT) 2016 ,2016-06-18,IFSC,963,Final,Onsight,Boulder_Women
European Youth Cup (B) - Graz (AUT) 2016 ,2016-06-18,IFSC,963,Final,Onsight,Boulder_Men
Mammut Youth Climbing Cup MYCC 2016 (Boulder) - Ostermundigen,2016-06-11,SAC-CAS,458,Qualification,Flash,Boulder_Women
Mammut Youth Climbing Cup MYCC 2016 (Boulder) - Ostermundigen,2016-06-11,SAC-CAS,458,Qualification,Flash,Boulder_Men
Mammut Youth Climbing Cup MYCC 2016 (Boulder) - Ostermundigen,2016-06-11,SAC-CAS,458,Final,Onsight,Boulder_Women
Mammut Youth Climbing Cup MYCC 2016 (Boulder) - Ostermundigen,2016-06-11,SAC-CAS,458,Final,Onsight,Boulder_Men
Offene Berliner Landesmeisterschaft Bouldern - Berlin 2016,2016-06-11,DIGITALROCK,6074,Final,Onsight,Boulder_Women
Offene Berliner Landesmeisterschaft Bouldern - Berlin 2016,2016-06-11,DIGITALROCK,6074,Final,Onsight,Boulder_Men
IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016-06-10,IFSC,943,Qualification,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016-06-10,IFSC,943,Qualification,Onsight,Boulder_Men
IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016-06-10,IFSC,943,Semi-final,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016-06-10,IFSC,943,Semi-final,Onsight,Boulder_Men
IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016-06-10,IFSC,943,Final,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016-06-10,IFSC,943,Final,Onsight,Boulder_Men
DAV Jugendcup (B) 2016 - Zweibrücken,2016-05-29,DIGITALROCK,5705,Final,Onsight,Boulder_Men
DAV Jugendcup (B) 2016 - Zweibrücken,2016-05-29,DIGITALROCK,5705,Final,Onsight,Boulder_Women
Offene NRW-Landesmeisterschaft Bouldern (2),2016-05-21,DIGITALROCK,5919,Final,Onsight,Boulder_Men
Offene NRW-Landesmeisterschaft Bouldern (2),2016-05-21,DIGITALROCK,5919,Final,Onsight,Boulder_Women
Rheintal Cup - Sparta Bouldercup (B) 2016,2016-05-21,SAC-CAS,453,Qualification,Unknown,Boulder_Women
Rheintal Cup - Sparta Bouldercup (B) 2016,2016-05-21,SAC-CAS,453,Qualification,Unknown,Boulder_Men
Rheintal Cup - Sparta Bouldercup (B) 2016,2016-05-21,SAC-CAS,453,Final,Unknown,Boulder_Women
Rheintal Cup - Sparta Bouldercup (B) 2016,2016-05-21,SAC-CAS,453,Final,Unknown,Boulder_Men
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,2016-05-20,IFSC,942,Qualification,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,2016-05-20,IFSC,942,Qualification,Onsight,Boulder_Men
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,2016-05-20,IFSC,942,Semi-final,Onsight,Boulder_Women
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,2016-05-20,IFSC,942,Semi-final,Onsight,Boulder_Men
