pool,country,rating_family,athletes,median_entry_elo,mean_entry_elo,entry_q25,entry_q75,median_change_first_3,mean_change_first_3,change_q25,change_q75,median_observed_events,median_prior_competitions
Boulder_Men,BUL,IFSC-ELO,40,1779.7181858098104,1782.9422333060684,1772.9860258599367,1789.3836268294485,-17.15413429682644,-10.361327228142482,-22.110870027943008,-2.2240845456631178,3.0,2.0
Boulder_Men,BUL,WC+-ELO,25,1777.3609567069961,1787.1415529500678,1763.3027566033682,1799.445768563336,-2.457682255995678,7.976911746388842,-9.207271696590396,6.716745156038087,2.0,3.0
Boulder_Men,BWA,Global-ELO,1,1794.6637642286014,1794.6637642286014,1794.6637642286014,1794.6637642286014,-2.1901029099219613,-2.1901029099219613,-2.1901029099219613,-2.1901029099219613,2.0,2.0
Boulder_Men,BWA,IFSC-ELO,1,1794.6637642286014,1794.6637642286014,1794.6637642286014,1794.6637642286014,-3.5214832688645856,-3.5214832688645856,-3.5214832688645856,-3.5214832688645856,1.0,2.0
Boulder_Men,BWA,WC+-ELO,1,1794.6637642286014,1794.6637642286014,1794.6637642286014,1794.6637642286014,-3.5214832688645856,-3.5214832688645856,-3.5214832688645856,-3.5214832688645856,1.0,2.0
Boulder_Men,CAM,Global-ELO,1,1772.028355253753,1772.028355253753,1772.028355253753,1772.028355253753,1.2924975485834693,1.2924975485834693,1.2924975485834693,1.2924975485834693,1.0,2.0
Boulder_Men,CAM,IFSC-ELO,1,1772.028355253753,1772.028355253753,1772.028355253753,1772.028355253753,1.2924975485834693,1.2924975485834693,1.2924975485834693,1.2924975485834693,1.0,2.0
Boulder_Men,CAN,Global-ELO,375,1794.5294503151026,1795.324466486662,1791.5636686078487,1798.7390065523462,-0.4545528958885825,-0.5620980969685412,-2.9403243106230548,2.0443812035339306,2.0,3.0
Boulder_Men,CAN,IFSC-ELO,80,1802.0362664042827,1801.869879530674,1789.4880708064277,1816.9515736958806,-2.878385844009358,-1.4400372145092688,-14.414784769856567,7.471837554264425,2.0,3.0
Boulder_Men,CAN,WC+-ELO,42,1805.1792354492763,1805.6980386591615,1798.2812511566208,1814.0451747050836,2.8804985566563346,13.451840739182774,-7.7578371802209745,17.128829950856073,2.0,5.0
Boulder_Men,CHI,Global-ELO,15,1793.4598730367816,1795.6832329167348,1788.3028086636953,1810.2410639328527,-1.6894493395507197,-1.344550155876535,-8.820005673021228,4.90111073473156,2.0,4.0
Boulder_Men,CHI,IFSC-ELO,19,1795.3487770376169,1796.503403940453,1788.7170603775864,1808.7431759597268,-5.163627881458979,-9.010780343493217,-23.50676142305599,-0.5081328274764019,3.0,2.0
Boulder_Men,CHI,WC+-ELO,12,1790.8170077137702,1792.7795924270579,1786.334477722754,1801.069401436279,-9.601817813489902,-7.35653770172155,-19.453618991010217,-1.5553806615712347,2.5,3.0
Boulder_Men,CHN,Global-ELO,26,1788.7256378388213,1788.6966988379231,1769.772681921315,1803.0283019600959,-7.156411950794563,-0.29021273090037225,-16.603394689640822,11.621312413792111,3.0,2.0
Boulder_Men,CHN,IFSC-ELO,35,1797.3389422010475,1792.4617697117833,1774.3341421837586,1806.7248534357377,-4.476436077479093,-1.8477302166814817,-15.731241278706761,5.007061810572623,3.0,2.0
Boulder_Men,CHN,WC+-ELO,18,1797.1719863404828,1793.6634909991715,1771.464042640528,1804.9546770022596,-1.2530938924323891,9.897658125366863,-13.736289226313033,20.243927053013238,2.0,3.0
Boulder_Men,COL,Global-ELO,9,1784.243776691167,1780.2377768351748,1762.9917305856707,1791.0574561982555,-10.199277579120462,-9.346492392431275,-17.159349387847442,-5.840416968179625,1.0,2.0
